tb18id,uid,sid,topID,quesID,quesAns
130,277,A25AMA8W5ASH00,2,prac_k2,"Big cats are found on every continent except Antarctica and Australia. Wild horses used to roam all over the Earth, but since climate change and other factors have been happening they are becoming less and less common in most areas. Great Apes are made up of 4 different types. We share 99% of our genes with the chimpanzee. They are extremely intelligent and are capable of language learning, using tools and solving puzzles. They lack the ability to vocalize words to speak though."
131,279,A1XNXH5WGDXES5,2,prac_k2,"apes have opposable thumbs and toes
cats are natural predators
cats communicate with their ears
apes cannot talk
wild horses are nearly exctinct"
132,278,A2FNI9973CF233,2,prac_k2,"I only made it to Wild Horses and Great Apes. But i learned that Apes feet actually more closely resemble their hands. Also that they can get up to 440 pounds, and have larger brains than humans.

About Wild Horses, i learned that they are almost extinct. Everything else was very informative, but i knew already."
133,281,A1IV8V08K6S98Y,2,prac_k2,"Big Cats consist of a variety of ""Felidae"" from regular house cats to large tigers. They are native everywhere except Australia and Antarctica and have evolved physically to match the needs of the species, in terms of fur coats, claws and behavior and communications characteristics.

Great apes as a group consist of apes, orangutans, bonobos and chimpanzees. The latter are the most closely related to humans in terms of DNA and all represent different levels of intelligence, communication skills and behavior patterns. 

Wild horses represent another species that lives in a variety of native locations and geographies and again has evolved over time to fit their environments. "
134,280,A3DKYNYN50FYFY,2,prac_k2,"Great apes have four families:  Gorillas, Chimpanzees, Bonobos and Orangatans. They have thumbs that allow them to do many intricate things.  Chimpanzees are closely related to humans, even more closely than they are related to gorillas.

Wild horses are are nearly extinct.  They are comprised of wild horses, asses and zebras.  Humans have bred horses domestically so they come in many shapes and sizes.  Zebras live on grasslands.

Big cats have fur on their pads which help them sneak up quietly on prey.  Their tails help them balance and their rounded ears allow them to hear other cats and prey.  Australia and Antarctica are the only continents that big cats are no indigenous to."
135,285,ABUABR22YMOGG,2,prac_k2,"Well today i leraned some great facts about big cats, wild horse and great apes, i leaned that cats and lions are from the same familly that they have fine fur, flexible, good climbers, aswell that horses and zebras are from the same family aswell, that 6000 years ago wild horses been tamed by humans also learned that grate apes are from the same family as gorilaz and that chimpanze are close to humans."
136,284,A1WGRC3OHD9HP8,2,prac_k2,"Big cats have ears that swivel.  They have retractable claws and fur on their feet to move quietly.  Great apes are gorillas, bonobos, chimpanzees and orangutans.  The y can grow to as big as 440 lbs.  Chimpanzees are very intelligent and genetically closer to humans than to gorillas.  Wild horses were nearly wiped put by climate change.  They were domesticated by humans 6000 years ago.  "
137,289,A38PKJM1ZRMDT8,2,prac_k2,I learned a lot.
138,291,A1TNQU9L5L62PL,2,prac_k2,"Cats are native to all continents except Australia and Antartica. Cats come in all sizes and are from the family Felidae. There are 38 different species of cats. Cats are very specialized meat eaters and have evolved features to help them stalk their prey. They have rounded ears, to pick up sound the best. They have retractable claws and padded paws to help them be silent while they run. They have sharp claws, lethal teeth, acute senses, and agile bodies which make them experts at running, climbing, swimming and jumping. They have 2 coats of fur and loose skin to make it difficult to grab on to them and hold them.

 

Wild Horses used to be very populous around the world a long time ago, but they have since almost gone extinct. But mankind bred them and made them populous again. Horses are part of the family Equid, which includes: horses, zebras, and asses. Zebras have evolved to live in the sahara of south Africa, horses were originally from the steppes of Central Asia, and Asses have evolved from the hot climates of South America.

 

Apes are the most genetically similar animal to humans, sharing 99 percent of their dna with us. Apes are categorized into four groups: chimpanzees, gorillas, bonobos, and orangutans. Chimpanzees are the most genetically similar to humans. Chimpanzees seem like the smartest animal but their vocal chords are not developed to speak, although they do form languages. Most ape culture, except for bonobos, are lead by the big, strong, male patriarch. Gorilla babies can be half the weight of a normal human baby but they can grow up to be 440 lb male gorillas. The silver back gorillas are the male leaders in their society. Chimpanzees are the smallest of the ape family."
139,295,AIC8CB12DQC0K,2,prac_k2,"1.  Horses almost went extinct due to climate change, but then people began to tame them and all kinds of different breeds, sizes flourished.
2.  Cats all belong to the same family.
3.  Gorillas are always lead by a male, but bonobos are led by the females.
4.  Cats have loose skin so it makes it harder for them to be grabbed by a predator/other cat.
5.  Cats use their tails and ears to communicate
6.  Apes do not possess the right vocal chords to produce language.
7.  Apes are closer to humans in genetic makeup than they are to gorillas.
"
140,297,A1RATFICCKLCQ,2,prac_k2,"Big cats are native to every continent except for Australia and Antarctica. These hunters are specialized meat eaters. They  have fine fur, long tails, big ears, sharp claws, lethal teeth, acute senses, and powerful, agile bodies made for running, jumping, and climbing. Big cats use their long tails to help balance them as they run and to convey their emotions to other cats. All cats have round, rotating ears which they use to help pick up sounds from any direction. Their claws are retractable into their paws which helps to protect them when running. There are over 38 species of cats but they all belong to the same family known as the Felidae.
Wild horses belong to the equids family. They lived all over the world, particularly on the open steppes of Central Asia, before they almost became extinct due to climate change. The wild horses we know today were tamed by people about 6,000 years ago. These are the domestic horses we see today that range in size and shape due to breeding.
Great apes are our closest living relatives. They first lived on the earth about 20 million years ago and comprise of four groups: chimpanzees, gorillas, bonobos and orangutans. Great apes are the brightest of all creatures with larger brains than other species. It is believed that they can use tools,investigate and solve problems, adapt to new conditions, remember things and pass on information from one generation to the next. They use language but their throat cannot make human sounds."
141,300,A2STPV2BBA882Y,2,prac_k2,"Big cats have fine fur, lethal teeth, powerful agile budies, and sharp teeth. They are native to every continent except Australia and Antarctic. 
Apes have been around for 20 million years and chimps are the closest relative to humans sharing 99% dna. The weight of their newborns are about half the weight of a newborn human yet their males can grow up to 440lbs. They have large brains and tend to life in large groups. Bonobos are led by females and are the most sociable while orangutans live on their own.
Wild horses almost went extinct due to climate change. There are 3 groups that have evolved, wild horses, zebras, and asses. Each of these life in different areas. They are native to central Asia and southern Africa.  "
142,302,A3AFOESOUB7CXU,2,prac_k2,"I learned that cats are native to every continent except Antarctica and Australia.  They are great hunters.  There are 38 different species of cats from lions, tigers and leopards. Its fur protects its skin and keeps it warm.  Cats communicate using body language.     "
143,303,ANGB67ECCF73,2,prac_k2,"Big Cats:
1) With the exception of Lions Big Cats are solitary creatures
2) Big Cats have two coats of fur used for warding off extreme temperatures
3) All cats belong to the same family.

Wild Horse:
1) Until human domestication happened wild horses were going extinct
2) Donkeys, zebra, and the horse are all members of the same family.
3) Horses are adapted to their environment.

Great Apes:
1) There are 4 different types of great ape: Gorilla, Chimpanzee, Bonobo, and Orangutan.
2) Bonobo society is rules by females.
3) Chimpanzee DNA is closer to that of humans than gorillas."
144,307,A3IB7YJHP04OHI,2,prac_k2,"Big Cats:  They use their tails to communicate with other cats.  They can hear more by moving their ears.  they are meat eaters.
Wild Horse:  They used to run wild.  Man tamed them.  Horses use their ears, eyes and nostrils to express their mood.  they can turn their ears in different directions to hear better. 
Great Apes:  Is the closest to humans.  We are closer as a relative to chimpanzees.  Chimpanzees share more genetic material with humans."
145,308,a158pdr33qvurp,2,prac_k2,"There are four types of great apes, orangutans, bonobos, gorillas and chimpanzees. Gorillas are too large to dwell in tree tops, but all other apes do. 
Big cats are native to every continent except Antarctica and Australia. They use all senses to communicate, especially tails and whiskers. Big cats eat very specific meat diets. "
146,309,A3PGCZCYMXQMZ8,2,prac_k2,"Big Cats belong to a group called Felidae
Cats fur has short and longer hairs
Cats use scent glands and urine to send messages 
cats are meat eaters 
Cats have short fur, long tails, sharp claws and rounded ears
The pads on cats paws help them move silently 
Cat fur protects them from heat and cold 

Wild horses belong to a species called equid
Wild horses were tamed over 6000 years ago 
Domestication has caused horses to range in size 
Wild horses are from every continent except Antarctica and Australia 

There are four groups of great apes 
Humans have more genetically in common with chimpanzees than gorillas 
Apes can use tools 
Great Apes use vocals to communicate "
147,310,test5,2,prac_k2,"Big Cats, wild horses and great apes."
148,313,A3KPD2V7R3IPBZ,2,prac_k2,"Horses were almost extinct until about 6000 years ago when man began taming them. Horses live in three different habitats.  Asses live in desserts, zebras on plains.  Big cats have rounded ears and are native to all lands except australia and antarctica.  They have retractable claws and the fur on their feet help mute their approach.  Their tails communicate to other cats."
149,320,A27BSYPO6JCB4Q,2,prac_k2,I learned about cats that they have fur on their bottoms for silence. The horses are from the steppes of asia. Apes are 6000 years old!
150,322,A33B85TN97HQ33,2,prac_k2,"Big Cats have leopards, jaguars, tigers, and lions in their categories.
Wild Horses were tamed by man about 6000 years ago and have been changed by breeding.
Great Apes are similar to humans but not as similar as a chimpanzee."
151,321,A1HWTTN3JEUNZY,2,prac_k2,"Great Apes:
 Born half the size of human babies
 Grow up to be much stronger/stockier than humans.
 Chimpanzees and humans share 99% of their DNA.
 Big males are too heavy to live in trees, but do forage there.
 Hands and feet adapted for climbing.
Big Cats:
 38 species
 native to every continent except Australia and Antarctica
 soft inner hair and coarse outer (guard hair) help insulate 
 skin is loose to mitigate predation
 round ears to capture sounds
Wild Horses:
 almost died to climate change 6000 years ago
 saved when humans started domestication
 three major groups - steppe-dwellers, grassland-dwellers, and desert-dwellers
 "
152,316,A2A4EX36X0JB4R,2,prac_k2,"Big cats have 4 groups as do Great Apes and Wild horses.  Wild horses is becoming extinct due to climate change.  6000 years ago we started to tame wild horses.  Cat come in sizes ranging from a domestic cat to a Lion.  Cats have retractable claws to make it easier for them to travel.  Cats are meat eaters and like to hunt.  The Great Apes have hands like humans, they use them to climb trees, make nests and gather food.  Male Gorillas can get up to 440lbs which makes them unable to live in the tree tops but they can still climb trees.  Orangatangs usually live by themselves other than the mother will stay with her children while they are growing up.  Gorillas live in groups as well as Chimpanzees.  Chimpanzees are more like humans than Gorillas."
153,323,A2R40R4O6G0YBY,2,prac_k2,"There are many types of big cats including lions, leopards, and jaguars. They have two layers of fur and they use their tails for balance. They have small, rounded ears. They make a variety of noises, including roaring.
There are many different types of horses these days because man domesticated them about 6,000 years ago. Before that, wild horses were becoming extinct. Horses, asses, and zebras all belong to the family equid. Wild horses roam the steppes of Central Asia and asses prefer the hot, dry deserts.
There are four different types of great apes: gorillas, chimpanzees, bonobos, and orangutans. When gorillas are born, they weigh about half of what a human baby does, but the males grow to about 440 pounds. Gorillas often live in groups led by a large silverback male. The males grow to twice the size and weight of the females to help protect against predators, but this means that they cannot live a lifestyle in the trees, though they do occasionally climb to get fruit. Chimpanzees have 99% of the same DNA humans do. All of the great apes can use tools, remember things, communicate with each other, and make plans, which are some of the characteristics that display animal intelligence. Their throats are not adapted for speech as ours are. Chimpanzees and bonobos grow to about the size of a 12 year old child. Bonobos are lead by the females in their groups. Orangutans often live alone, although sometimes females will live with their young for a while."
154,329,A2XVOYY8BDEZXF,2,prac_k2,"Big Cats live in Africa. They stick to themselves due to a lack of availability of prey. They only meet the opposite gender to mate. They have layers of fur, an upper and lower layer, and loose skin for protection. They have retractible claws for stealth purposes."
155,330,A2DAEM674ZDADH,2,prac_k2,"All big cats have rounded ears.
Big cats have guard hairs.
Big cats have fur on their paws to allow them to walk around quietly.
Big cats all belong to the feline family.
There are 38 types of big cat.
Wild horses were near extinct.
Horses, asses, and zebras belong to the same family.
Wild horses are found in the steppes, plains, and grassland.
wild horses were domesticated by humans."
156,328,A16NVR9OL5A2H5,2,prac_k2,"Cats have retractable claws, fine hair, rounded ears and are natural carnivores. 
Wild Horses were mostly found in Asia since 6000 years ago. A lot of them are gone due to climate change. Asses do well in deserts, Zebras are found in South Africa and the rest usually from Asia. Since there are many people who breed, they come in several colors and sizes.
Great Apes have thumbs they can use, which makes their hands able to delicately grasp things or just hold it like a human would. We(humans) relate closest to chimpanzees, while being further away from Gorillas. They are able to learn languages, but do not have the correct noise abilities to speak. Gorrillaz average 440 Lbs while Chimpanzees usually average the size of a 12 year old."
157,332,A3JWLZQE19KVPT,2,prac_k2,"antartica and australia are not known for big cats

lions are the only big cats that do not live in solitude
mothers raise cubs on their own
lions roar after a kill
big cats leave their scent
big cats have 2 layers of fur
they have loose skin to make it harder for predators to grab them

"
158,333,A3BPS4K97FAU7O,2,prac_k2,"Apes been around 20 million years. Chimps are more like humans.  Gorilla babies are half human baby size, but grow 440 pounds. Big Cats native everywhere but Australia and Antarctica. There are 38 species of cats. Wild Horses were reduced in numbers by climate change. Horses, asses, and zebras belong to same family."
159,344,AYA4YHEEEO1T8,2,prac_k2,"Great apes are broken into groups chimpanzees, gorillas, bonobos, and orangutans. Gorillas are born about half the size of a human infant but males can then grow up to 440lbs. Their weight prevents them from living in the treetops but they do climb trees to find food. Chimps and gorilla societies are run by males, bonobo society is run by females, and orangutans live alone except occasionally a mother will live with her children.

Cats range in size from house cats to great Siberian tigers. They are all from the family felidae. They have retractable claws. They have fur and pads of their feet to keep them warm. Their tails are used for balance and they have stretchy, flexible skin which makes it hard for predators to grab onto them. Cats are found on every continent except Australia and Antarctica.

Wild horses live all over the world. The zebra, horse, and something else are all from the same family but developed differently due to environmental differences. 

 "
160,350,A305GO3YC40CZK,2,prac_k2,"Wild horses were tamed about 6000 years ago.  All horses, asses and zebras belong to the species equid.  Taming of the horses caused a lot of mixing and created the horse we see today.
Big cats are big cats
Gorillas are the largest great ape, while cimpanzees and bonobos are the smallest.  Gorilla babies weigh 1/2 the amount that a human baby weighs, but cna grow to 440 lbs in size."
161,349,A324FQ64NCN2YS,2,prac_k2,"Cats are native to all continents except Australia and Antartica.
Wild horses belong to the equine group.
Wild horses roamed free on the Steppes of Asia, Zebras evovleved in Africa.
Great apes have 4 families. 
Chimps are more closely related to humans than to Gorillas"
162,351,A3IOZ6QOSLDUM7,2,prac_k2,"Chimpanzees are the closest to humans. Their feet look more like hands than are because they are for climbing rather than adapted to walking. Thumbs help them climb, and groom, and forage. "
163,348,A2HNQWBBXY66ST,2,prac_k2,"There are many different species of cats; lions, tigers, domestic cats. They all belong to the group Felidae. 
There are four types of great apes; bonobos, orangutans, gorillas, and chimpanzees.
Chimpanzees are more closely related to humans than they are to gorillas.
Humans share 99% of genes with chimpanzees.
Chimpanzees and bonobos are the smallest of the apes; they only grow to the size of a 12 year old human.
Gorillas are the largest of the apes; they are born smaller than a newborn human, but can grow to be 440 lbs. 
Male gorillas are four times as large as female gorillas. 
Horses used to run wild across the globe, but climate change has rendered them virtually extinct.
Domestic horses still exist, but have changed in size and color drastically because of breeding.
Cats were indigenous to all continents except Australia and Antarctica. "
164,345,ACLCFPUQWV591,2,prac_k2,"No matter what species, all cats whether domesticated or wild are related. Their scientific name is Filidae. Unless they are mating or raising cub, big cats in particular are usually solitary. Their quick and agile bodies enable to move extremely fast to hunt prey. Their feet have fur covered padding to allow them to run quietly. They have two layers of fur that protect them from heat and cold."
165,352,A187TVQ98O0FN2,2,prac_k2,"Big all cats use the body to do many things their ears can roate for sounds, their claws are retractable, there are 38 different types of cats. Most big cats live alone because there is not enough prey, cats especially males will mark thier territory by urinated. cats bodies are agile and they use thier tail for balance;."
166,355,AKNYT1NTK2UFK,2,prac_k2,"Big cats belong to the felidae family. There are 38 different kinds. The are all over the world except antartica and australia. They use their tails for balance.
Wild horses almost went extinct due to climate change until they were domesticated about 6000 years ago. Wild horses are still rare, but there are many domesticated types thanks to breeding.
Great apes are very similar to humans. They can learn, adapt, use tools. Chimps are the closest to humans on a genetic level. "
167,356,AIJEWX92UW722,2,prac_k2,"Wild horses once lived all over the world, particularly on the Asian steppes. They are part of the family Equid, which includes zebras in Africa and asses living in deserts. Most wild horses are extinct due to climate change but many types of domesticated horses now exist.

Big cats include the lion, the tiger, and the jaguar, and they live on every continent except Australia and Antarctica. They have two layers of fur and their ears rotate to better pick up sounds. Most big cats are solitary, with lions as the exception. Big cats communicate through sounds, body language, and scent.

Apes are the closest living relatives of humans. They are very intelligent and can use tools to solve problems. They can understand language although they cannot speak. Because many apes live in trees, their feet are shaped like hands to help them to climb. "
168,354,a2hq6qyka4nicd,2,prac_k2,"- cats have pads that allow them to be quiet
- Cats loose fur makes them hard to be gripped by predators
- wild horses are going extinct
- great apes are related to humans 
"
169,357,A25BDZJ7E8I0PG,2,prac_k2,"BIG CATS HAVE LOOSE SKIN SO IT IS HARDER FOR PREDATORS TO GET A GOOD GRIP, CATS USE THEIR TAILS TO HELP THEM BALANCE. WILD HORSES WERE ALMOST EXTINCT DUE TO CLIMATE CHANGES BUT PEOPLE HAVE BRED THEM. GREAT APES ARE ALMOST AS SMART AS HUMANS."
170,360,A25BDZJ7E8I0PG,2,prac_k2,"cats tails are used for balance and to express themselves, wild horses were almost extinct due to climate change, great apes are smart enough to talk but their vocal boxes will not reach the right range."
171,361,A25BDZJ7E8I0PG,2,prac_k2,"cats use their tails to help balance and to let other cats know hoe they are feeling, cats have loose skin so it is hard for predators to get a good grip, the pads and hair on their paws help them move silently. Horses where also extinct due to climate change, people have been breeding them for 6000 years. Apes are smaller than human babies when born but males get up to 440 pounds, the males weigh twice as much as females, they use their double thumbs to help swing from trees."
172,365,A3J01A18AJBGKX,2,prac_k2,"All cats belong to a group called ""Felidae"". There are 38 different species of cats today. All members of the cat family possess the following traits; agility, sharp claws,and sharp teeth.

Almost all cats stay alone with the lion being the exception. Cats generally stay within a certain perimeter where the hunt.

The fur on cats is very loose which makes it harder for a predator when attacked.Cats 

Wild horses were almost extinct. Around 6,000 years ago, man tamed the wild horses. There are three groups of the animals; horses, zebras and asses. "
173,367,A2NQOD21QCRKG0,2,prac_k2,"Big cats are carnivores. They live in all parts of the world except Antarctica. Wild horses existed long before domesticated horses. Horses, zebras, donkeys, and mules are all part of a family called equids. Great apes consist of orangutans, gorillas, and chimpanzees. Chimpanzees are the smartest and have the most in common with humans. In fact they are genetically more like humans than they are like gorillas."
174,364,AHJQDF8PAHVDP,2,prac_k2,I have learnt about Big cats like zebra and leopards. Wild horses known as equids. I have also learnt abot Great Apes like chimpanzees
175,373,A2SVH0NMK7OE57,2,prac_k2,"chimpazee mothers live with there children when they are adults.
chimpanzees live in groups averaging around 100 individuals.
chimpanzees feet are different than a humans, because they are adapted to climbing instead of running/walking.
wild horses nearly went extinct
Wild horses have adapted to multiple climates
wild horses have been tamed by man, and bred to have a multitude of different capabilities.
Cats are found on all continents except Australia and Antarctica"
176,374,A3CB5YPZ1UAHVV,2,prac_k2,Cats have long flesh with retractable nails. Horses are endangered by weather. Apes have been around millions of years ago and closest ancestor animal
177,375,A35LPWCD76KZ5P,2,prac_k2,"Big cats: Have retractable claws, fur on the pads of the feet to help grip, long tails to help with stability and come in several sizes from a bobcat to a tiger. They are found on most continents and all fall into the family felide.

Great Apes are our closest relatives in the animal world. Gorillas are the largest type and are to big to nest in treetops so must nest on the ground. There are 4 main types of apes, gorillas, orangutans, bobos and chimps. Chimps and bobos are the smallest and are about the size of a 12 human child. Orangs are in between the largest and smallest sizes. They have thumbs and hands and feet like humans, however the feet and hands are similar to each other where human hands and feet are used for different purposes and so look different.
Wild horses were once found all over the world and have been tamed by humans for the past 6000 years. Today there are few wild horses around due to climate change. We do however have many types of horses that have been bred by humans for a variety of different uses. Wild horses include zebra, asses and horses. There were wild horses on every continent and all belong to the same family."
178,378,A1MW350A7ECNSJ,2,prac_k2,"There are 38 species of cats. Cats are native to every continent except Australia and Antarctica. Cats have retractable claws so that they can be protected while running. A cat uses its tail for balance. Cats communicate with other cats with their tails, sounds and scents. Cats have 2 fur coats: a short coat and a long coat."
179,379,A344DR7QJ4E3UI,2,prac_k2,"I learned big cats are native to every continents, except Australia. Wild Horses were vulnerable to climate change. Apes are genetically closer to humans than they are to gorillas."
180,381,A22HX7JGLXHJQG,2,prac_k2,"cats have rounded ears
cats communicate using body language
cats have claws that can retract
all big cats except lions are loners
all big cats have a territory
"
181,383,A1FBK4DPFCXX2,2,prac_k2,Cats were from felad. Their tale help with balance. They have hair on paw for silence. The great apes bonobos are run by females. The great apes are very social animals. 
182,389,A3RNYHTTJZ6JUP,2,prac_k2,"   Large cats belong to the category felicae. They are hunters and have sharp claws and teeth. They are predators and stalk their prey. Wild horses were almost extinct 6000 years ago. They used to live all over the world, but today, there are three distinct groups of horse like animals. Obviously, one is the horse. It originated in Central Asia. Zebras live in grasslands of Southern Africa, whiles asses live in the desert. They are known as equids. Apes can be very large or smaller. The gorilla is the largest. One of the smaller apes, the chimpanzee is most human like. In fact, they have 99% of the same genes as humans! They have opposable thumbs, are quick to learn, and are highly intelligent. It is thought that they could probably be taught to speak were it not for their voice range. "
183,392,ARNX6JWMYEOAP,2,prac_k2,Cats and wild horses all belong to their own families. Cats no matter if they live in a home or on Safari belong to the same family. Same goes for horses. While horses were reduced in numbers due to climate change they later became domesticated by humans.
184,394,A2T321GO5NUCQY,2,prac_k2,"Wild horses were domesticated approximately six thousand years ago. Most of the existing wild horses have lost their habitat and have gone extinct due to climate change. Prior to extinction, there were three classes of wild horses in the family known as equids. These three classes of wild horses lived in different areas of the world based on their respective climates."
185,396,A27TPKZZ723Z24,2,prac_k2,"Big cats often are solitary creatures, with the exception of lions. Big cats are fast, agile and excellent hunters because of their skills and their love for meat. They have loose skin to keep predators from getting a good grip on them. They also can retract their claws to prevent from getting injured when they run. They leave their scent through urine and other scents. "
186,400,text6,2,prac_k2,There are lots of animals in the world.
187,401,test7,2,prac_k2,big cats
188,402,1001,2,prac_k2,"- Cats are native to all continents except Australia and Antarctica. 
- Cats have retractable claws. 
- Cats have two layers of fur to keep them insulated.
- Cats use their tails for balance and to give signals to other cats.


- Gorillas are half the size of humans at birth, but can grow to be over 400lbs as adults. 
-Chimpanzees and humans are very closely related genetically, sharing 99% of their genes. 
- Great apes have complex communication systems, but are not able to speak because their vocal folds do not allow them to make the sounds.
-Male gorillas are much bigger than the females.
- Great apes are considered the most intelligent non-human animals (though measuring intelligence is controversial and tricky.)
- Gorillas climb trees to get fruit to eat.

- Wild horses used to roam the lands but climate change decreased the wild horse population.
- Humans domesticated horses 6000 years ago.
- Wild horses, zebras, asses, and domestic horses belong to the same family (equids). 
- Horses come in lots of different shapes and sizes.

"
189,403,2001,2,prac_k2,"Cats:

Two layers of fur:  soft inner, coarse outer.  
Ears that can turn and ""scoop"" faint sounds.  
Retractible claws allow them to run silently.
Fur color blends with surroundings to make cats better predators.

Horses:

Roamed all over the world, nearly died out, were domesticated 6,000 years ago.  
Family equis.
Native to all continents except Antarctica and Australia.


Apes
Males twice as heavy as females, up to 440 pounds, which makes them great family protectors.  
Thumbs (on all four limbs) allow them to perform delicate maneuvers; holding objects easily, climbing and swinging.
Four families of apes:  gorilla, orangutan, baba...?something, one more.
Build nests in trees?

   

"
190,405,2002,2,prac_k2,"Big cats--live in central Asia south Africa.  many sizes only lions live as family units 

Wild horses--are in most of world and are of many sizes from breding.


Great Apes-- four types Apes Chimpanzes  monkeys Bobobana most live in trees. form family units "
191,406,1003,2,prac_k2,"- Big cats are good at swimming, jumping, and climbing 
- cat have round ears 
- there are many different types of cats 
- the hair on their claws/paws allows them to move silently 
- Wild horses became extinct 6,000 years ago due to climate change 
- Horses were domesticated by humans 6,000 ago
- Wild horses lived primarily in Central Asia 
- All horses are equids 
- Horses adapted to live in various climates; Zebras in South Africa, etc. 
- There are four different kinds of Apes 
- Chimpanzees are the closest to humans, their dna is 99 percent like ours 
- Chimpanzees vocal cords do not allow them to have the vocal range necessary to speak 
- A baby gorilla is larger than a human child 
- male gorillas are often too large to live a tree top life, however they climb trees for fruit "
192,407,1004,2,prac_k2,"big cats are native to every continent except australia and antartica.
they are very agile, and can also jump, climb, and swim.
When moving, big cats have the ability to retract their claws into the pads of their feet which makes them move more silently.
animals that are big cats include tigers, leopards, snow leopards, and jaguars.

Wild horses almost became extinct at one point in time, but humans tamed them and now there are three types of wild horses - zebras that live mainly in southern africa, asses that stay in hot desert areas, and the last type of horses that are mainly in asia.

great apes are humans closest relatives. gorrilas and bonobos are both apes, but they are hugely different in size. a baby gorilla weighs about half the weight of a human baby, but can grow to become 440lbs. apes are very smart, and can learn things easily. they only thing preventing them from talking is the fact that they do not have the required vocal range for speaking."
193,409,1006,2,prac_k2,"Big cats are domestic to every continent except Australia and Antarctica. They have a range of physical features that help them hunt and be successful meat eaters. These include fine hair, rounded ears to help them capture sound waves, and sharp claws, among others. They also have a tail that they use to communicate with other cats. Wild horses used to roam in large numbers throughout the world but are dwindling in numbers because of climate change. Horses are native to the steppes of Central Asia while their relatives, the Zebra, are native to the grasslands of south-central Africa. Asses roam dry desert regions. They were domesticated about 6000 years ago. Great Apes are the closest animal relatives to the human being. There are many different types that range in size and intelligence. The chimpanzee is the closest relative, and can grow to the size of a teenage child. Gorillas on the other hand can reach more than 400 pounds in weight, and males are often twice the size of females. "
194,410,2003,2,prac_k2,"apes: 4 types chimpanzees, bonobos, gorillas, humans. gorilla baby half the size of human baby, grow to 440 lbs. gorillas eat fruit from trees, but are too large to live in trees. chimps share 99% of dna with humans, more than they do with gorillas. opposable thumbs and toes in all . but not humans only have opposable thumbs. horses: equis: zebras, asses, wild horse. zebras in S. Africa, asses in desert, wild horses in steppes of Asia. Wild horses are almost extinct, loss of habitat. Big cats: Filidae, 38 species, retractable claws, under coat and longer overcoat able to sense things, very agile, "
195,412,1008,2,prac_k2,"Wild Horses, Zebras, and asses are all part of the equid classification. Their physiological differences are a result of evolutionary adaptation to their environment (steppe, savannah, and desert respectively). Domestic horses have been bred to suit the needs of humans, and as such they too have some characteristic changes compared to their wild counterparts.
Cats also were domesticated, and have a large variety when it comes to the different breeds/species of cat. Ranging from tabby to tiger, the felidae family is one that spans the globe with natural habitats in all continents except Australia and Antarctica. Common characteristics of cats include their retractable claws, dual-layered coats, tail that helps with balance, and padded feet that allow for silent movement.
Great Apes, and specifically chimps, are close relatives of humans, sharing 99% of their DNA with us. They have opposable thumbs like humans, but their feet also have these digits in order to aid with climbing. Despite not all apes living in treetops, even the 440lbs gorilla will climb to get fruit sometimes."
196,416,2004,2,prac_k2,"Wild horses were domesticated by man about 6,000 years ago.  Horses, wild asses and zebras come from same family called equids.  They come in all shapes and sizes due in part to environment.  Their habitat is forests, fields and deserts.  Reduction in wild horse population is due to changing climate.  "
197,417,2005,2,prac_k2,"Apes: 4 species - chimps, gorillas, bonobos, orangantus;  
Wild horse: live on all continents except Australia and Antarticia; horse live on steepes of Asia, zebras live in Africa, asses live in deserts. 
Cats: 38 species from house cat to Lion."
198,418,2006,2,prac_k2,"cats were everywhere except Antartica and Australia.
cats have 2 layers of fur, soft inner layer and flexible outer layer.
cats have rounded ears, they can rotate to sense well.
cats can retract claws to make motion easier.
cats have long tails to help with motion.
cats communicate by scent(urine) and sound
.
many cat animals belong to the class of felicae - lions, tigers, pet cats, etc.
wild horses were world wide, but due to climate change almost became
  extinct.
about 6000 years ago, man tamed the horse and bred many varieties.
"
199,421,2007_2,2,prac_k2,second
200,422,2008,2,prac_k2,"There are 4 groups of Great Apes. The gorilla is the largest of the Great Apes and males can weigh twice as much as the females. Horses cannot stand climate change. Horses live on the steppes of Asia. Asses live on desert land. Zebras live on grass land. Big cats are solitary. They have a territory. The territory cannot support more than one cat. The female cats raise their young alone. Cats have two layers of hair. The shorter under hairs are for warmth. The outer hairs are called guard hairs and can be used to sense their environment. Cats have rounded ears which help to catch sound. Chimpanzees and borongos are the smaller of the 4 Great Apes. The large male gorilla is to heavy to live in tree tops. There are 3 groups of horses called equids. The horse was domesticated about 6000 years ago. This breeding has resulted in different sizes and shapes. Big cats are lions, tigers, jaguars, cheetahs and a couple more."
201,423,2009,2,prac_k2,oaerng[o3q53o[5km
202,426,2010,2,prac_k2,"Horses have been around for 6000 years and  developed into 3 distinct types asses, zebras, and the horse.  They are all of the family equids.  Humans began to tame them for riding and domestic chores as time developed.  They almost became extinct because of climate change.  The three types lived in the steps of Asia, the desert, and the hill country.  Today we use horses for all kinds of help for humans.  They have from the beginning changed size do to their environment.

There are many kinds of ""big"" cats located all over the world exce[p in the very cold cold climates.  "
203,428,1015,2,prac_k2,Felidae meow meow
204,429,2011,2,prac_k2,Big cats have fur on their paws so they can move quietly.  Lions roar at sunset and after a kill.  Bonobos live in groups headed by females.  Chimpanzees are closer in genetics to humans than to other ape species. 
